table,field,id,name,,url,url_converted,final_url,final_url_converted,converted_urls_identical,is_hero,is_hero_norm,caption,http_code,status,credit
LessonPlan,images,cmligbky2001am20zloxux478,Louis Riel and the Metis Nation,,https://commons.wikimedia.org/wiki/Special:FilePath/ProvisionalMetisGovernment.jpg?width=800,,https://commons.wikimedia.org/wiki/Special:FilePath/ProvisionalMetisGovernment.jpg?width=800,,,FALSE,FALSE,"Louis Riel and his councillors during the Red River Resistance, 1870",429,RATE_LIMITED,Wikimedia Commons
LessonPlan,heroImageUrl,cmligbky5001bm20zjl63dkn9,Women of the Fur Trade,,https://commons.wikimedia.org/wiki/Special:FilePath/Canoe_Manned_by_Voyageurs_Passing_a_Waterfall.jpg?width=800,,https://commons.wikimedia.org/wiki/Special:FilePath/Canoe_Manned_by_Voyageurs_Passing_a_Waterfall.jpg?width=800,,,TRUE,TRUE,,200,VERIFIED_COMMONS_OPEN,
LessonPlan,images,cmligbky5001bm20zjl63dkn9,Women of the Fur Trade,,"https://commons.wikimedia.org/wiki/Special:FilePath/Canoes_in_a_Fog,_Lake_Superior.jpg?width=800",,"https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Canoes_in_a_Fog,_Lake_Superior.jpg&width=800",,,FALSE,FALSE,"Canoes in a Fog, Lake Superior by Frances Anne Hopkins, one of the few artists who depicted women in fur trade scenes",200,VERIFIED_COMMONS_OPEN,Wikimedia Commons
LessonPlan,images,cmligbky5001bm20zjl63dkn9,Women of the Fur Trade,,"https://commons.wikimedia.org/wiki/Special:FilePath/Interior_of_a_Cree_Indian_tent,_March_25,_1820.jpg?width=800",,"https://commons.wikimedia.org/wiki/Special:FilePath/Interior_of_a_Cree_Indian_tent,_March_25,_1820.jpg?width=800",,,FALSE,FALSE,"Interior of a Cree tent showing the domestic space where Indigenous women worked preparing food, clothing, and trade goods",429,RATE_LIMITED,Wikimedia Commons
LessonPlan,heroImageUrl,cmligbky9001cm20z3vukcwiq,Mapping Canada: The Work of David Thompson,,https://commons.wikimedia.org/wiki/Special:FilePath/David_Thompson_(explorer).jpg?width=800,,https://commons.wikimedia.org/wiki/Special:FilePath/David_Thompson_(explorer).jpg?width=800,,,TRUE,TRUE,,200,VERIFIED_COMMONS_SEARCH,
LessonPlan,images,cmligbky9001cm20z3vukcwiq,Mapping Canada: The Work of David Thompson,,https://commons.wikimedia.org/wiki/Special:FilePath/1814ThompsonMap.jpg?width=800,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/1814ThompsonMap.jpg&width=800,,,FALSE,FALSE,"David Thompson's Great Map of 1814, showing western North America from Hudson Bay to the Pacific Ocean",200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons
LessonPlan,images,cmligbky9001cm20z3vukcwiq,Mapping Canada: The Work of David Thompson,,https://commons.wikimedia.org/wiki/Special:FilePath/Marine_sextant.svg?width=800,,https://commons.wikimedia.org/wiki/Special:FilePath/Marine_sextant.svg?width=800,,,FALSE,FALSE,A sextant similar to those used by David Thompson for astronomical observations,429,RATE_LIMITED,Wikimedia Commons
LessonPlan,heroImageUrl,cmligbkyc001dm20zsv5hrm6o,The Hudson's Bay Company: From Fur Trade to Modern Retail,,https://commons.wikimedia.org/wiki/Special:FilePath/Hudson%27s_Bay_Company_Flag.svg?width=800,,https://commons.wikimedia.org/wiki/Special:FilePath/Hudson%27s_Bay_Company_Flag.svg?width=800,,,TRUE,TRUE,,200,VERIFIED_COMMONS_PAGE,
LessonPlan,images,cmligbkyc001dm20zsv5hrm6o,The Hudson's Bay Company: From Fur Trade to Modern Retail,,https://commons.wikimedia.org/wiki/Special:FilePath/Hudson%27s_Bay_Company_Flag.svg?width=800,,https://commons.wikimedia.org/wiki/Special:FilePath/Hudson%27s_Bay_Company_Flag.svg?width=800,,,FALSE,FALSE,"The iconic Hudson's Bay point blanket with its distinctive stripes, a tradition dating back to around 1800",200,VERIFIED_COMMONS_PAGE,Wikimedia Commons
LessonPlan,images,cmligbkyc001dm20zsv5hrm6o,The Hudson's Bay Company: From Fur Trade to Modern Retail,,https://commons.wikimedia.org/wiki/Special:FilePath/Hudson's_Bay_Store_(Downtown_Calgary).jpg?width=800,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Hudson%27s_Bay_Store_(Downtown_Calgary).jpg&width=800,,,FALSE,FALSE,"The Hudson's Bay Company department store in Calgary, opened in 1913, representing HBC's transition from fur trading to modern retail",429,RATE_LIMITED,Wikimedia Commons
LessonPlan,heroImageUrl,cmliiajbd0000m2u231mzvoiv,Meet the Voyageurs,,"https://commons.wikimedia.org/wiki/Special:FilePath/Canoes_in_a_Fog,_Lake_Superior.jpg?width=800",,"https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Canoes_in_a_Fog,_Lake_Superior.jpg&width=800",,,TRUE,TRUE,,200,VERIFIED_COMMONS_OPEN,
LessonPlan,images,cmliiajbd0000m2u231mzvoiv,Meet the Voyageurs,,https://commons.wikimedia.org/wiki/Special:FilePath/FAH_Voyageurs.jpg?width=800,,https://commons.wikimedia.org/wiki/Special:FilePath/FAH_Voyageurs.jpg?width=800,,,FALSE,FALSE,"Voyageurs at Dawn by Frances Anne Hopkins, showing the early morning departure of a canoe brigade",200,VERIFIED_COMMONS_OPEN,Wikimedia Commons
LessonPlan,images,cmliiajbd0000m2u231mzvoiv,Meet the Voyageurs,,https://commons.wikimedia.org/wiki/Special:FilePath/Shooting_the_Rapids.jpg?width=800,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Shooting_the_Rapids.jpg&width=800,,,FALSE,FALSE,"Shooting the Rapids, depicting voyageurs navigating dangerous whitewater",200,VERIFIED_COMMONS_OPEN,Wikimedia Commons
LessonPlan,heroImageUrl,cmliiajbo0001m2u2lltp5xgn,Animals of the Fur Trade,,https://commons.wikimedia.org/wiki/Special:FilePath/American_Beaver.jpg?width=800,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/American_Beaver.jpg&width=800,,,TRUE,TRUE,,200,VERIFIED_COMMONS_OPEN,
LessonPlan,images,cmliiajbo0001m2u2lltp5xgn,Animals of the Fur Trade,,https://commons.wikimedia.org/wiki/Special:FilePath/Canada_lynx_by_Michael_Zahra.jpg?width=800,,https://commons.wikimedia.org/wiki/Special:FilePath/Canada_lynx_by_Michael_Zahra.jpg?width=800,,,FALSE,FALSE,Canada lynx — population followed dramatic 10-year cycles tied to snowshoe hare numbers,429,RATE_LIMITED,Wikimedia Commons
LessonPlan,heroImageUrl,cmliiajbr0002m2u2sj3x76t7,Following the Rivers,,"https://commons.wikimedia.org/wiki/Special:FilePath/Canoes_in_a_Fog,_Lake_Superior.jpg?width=800",,"https://commons.wikimedia.org/wiki/Special:FilePath/Canoes_in_a_Fog,_Lake_Superior.jpg?width=800",,,TRUE,TRUE,,200,VERIFIED_COMMONS_OPEN,
LessonPlan,images,cmliiajbr0002m2u2sj3x76t7,Following the Rivers,,https://commons.wikimedia.org/wiki/Special:FilePath/Descent_of_Fraser_River_1808.jpg?width=800,,https://commons.wikimedia.org/wiki/Special:FilePath/Descent_of_Fraser_River_1808.jpg?width=800,,,FALSE,FALSE,"The Fraser River in British Columbia, explored by Simon Fraser in 1808",429,RATE_LIMITED,Wikimedia Commons
LessonPlan,images,cmliiajbr0002m2u2sj3x76t7,Following the Rivers,,https://commons.wikimedia.org/wiki/Special:FilePath/Mackenzie_River_Outflow.jpg?width=800,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Mackenzie_River_Outflow.jpg&width=800,,,FALSE,FALSE,"The Mackenzie River delta, part of the vast river system Alexander Mackenzie followed to the Arctic Ocean",429,RATE_LIMITED,Wikimedia Commons
LessonPlan,heroImageUrl,cmliiajbt0003m2u27u32vbfr,First Nations Canoe Builders,,"https://commons.wikimedia.org/wiki/Special:FilePath/Birchbark_canoe,_Abbe_Museum,_Bar_Harbor,_ME_IMG_2301.JPG?width=800",,"https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Birchbark_canoe,_Abbe_Museum,_Bar_Harbor,_ME_IMG_2301.JPG&width=800",,,TRUE,TRUE,,200,VERIFIED_COMMONS_OPEN,
LessonPlan,images,cmliiajbt0003m2u27u32vbfr,First Nations Canoe Builders,,"https://commons.wikimedia.org/wiki/Special:FilePath/Indian_families_building_birch_bark_canoes_on_Sandy_Point,_Ely._Man_gumming_canoe_is_Chief_Blackstone._(Wm._Trygg)_ca._1900_(5187472799).jpg?width=800",,"https://commons.wikimedia.org/wiki/Special:FilePath/Indian_families_building_birch_bark_canoes_on_Sandy_Point,_Ely._Man_gumming_canoe_is_Chief_Blackstone._(Wm._Trygg)_ca._1900_(5187472799).jpg?width=800",,,FALSE,FALSE,Close-up of birch bark canoe construction showing the detailed stitching and craftsmanship,429,RATE_LIMITED,Wikimedia Commons
LessonPlan,images,cmliiajbt0003m2u27u32vbfr,First Nations Canoe Builders,,https://commons.wikimedia.org/wiki/Special:FilePath/Voyageur_canoe.jpg?width=800,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Voyageur_canoe.jpg&width=800,,,FALSE,FALSE,Traditional canoe building techniques being demonstrated,429,RATE_LIMITED,Wikimedia Commons
LessonPlan,heroImageUrl,cmliiajbw0004m2u260srsthb,A Day at the Trading Post,,"https://commons.wikimedia.org/wiki/Special:FilePath/York_Factory,_Manitoba_(2017).jpg?width=800",,"https://commons.wikimedia.org/wiki/Special:FilePath/York_Factory,_Manitoba_(2017).jpg?width=800",,,TRUE,TRUE,,200,VERIFIED_COMMONS_PAGE,
LessonPlan,images,cmliiajbw0004m2u260srsthb,A Day at the Trading Post,,https://commons.wikimedia.org/wiki/Special:FilePath/Fort_William_Ontario.JPG?width=800,,https://commons.wikimedia.org/wiki/Special:FilePath/Fort_William_Ontario.JPG?width=800,,,FALSE,FALSE,"Reconstructed Fort William, showing the scale and complexity of a major fur trade post",200,VERIFIED_COMMONS_PAGE,Wikimedia Commons
LessonPlan,heroImageUrl,cmliiajc30005m2u2rt6xuz2e,Explorers and Their Ships,,https://commons.wikimedia.org/wiki/Special:FilePath/Bristol_MMB_69_The_Matthew.jpg?width=800,,https://commons.wikimedia.org/wiki/Special:FilePath/Bristol_MMB_69_The_Matthew.jpg?width=800,,,TRUE,TRUE,,200,VERIFIED_COMMONS_SEARCH,
LessonPlan,images,cmliiajc30005m2u2rt6xuz2e,Explorers and Their Ships,,https://commons.wikimedia.org/wiki/Special:FilePath/HMS_Discovery_(1874).jpg?width=800,,https://commons.wikimedia.org/wiki/Special:FilePath/HMS_Discovery_(1874).jpg?width=800,,,FALSE,FALSE,"HMS Discovery, representing the tradition of British exploration vessels",429,RATE_LIMITED,Wikimedia Commons
LessonPlan,images,cmliiajc30005m2u2rt6xuz2e,Explorers and Their Ships,,"https://commons.wikimedia.org/wiki/Special:FilePath/Mayflower_in_Plymouth_Harbor,_by_William_Halsall.jpg?width=800",,"https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Mayflower_in_Plymouth_Harbor,_by_William_Halsall.jpg&width=800",,,FALSE,FALSE,A period sailing ship similar to those used by early explorers crossing the Atlantic to North America,429,RATE_LIMITED,Wikimedia Commons
LessonPlan,heroImageUrl,cmliiajcc0006m2u2n93x5b2b,The Hudson's Bay Company,,https://commons.wikimedia.org/wiki/Special:FilePath/Hudson%27s_Bay_Company_Flag.svg?width=800,,https://commons.wikimedia.org/wiki/Special:FilePath/Hudson%27s_Bay_Company_Flag.svg?width=800,,,TRUE,TRUE,,200,VERIFIED_COMMONS_PAGE,
LessonPlan,images,cmliiajcc0006m2u2n93x5b2b,The Hudson's Bay Company,,https://commons.wikimedia.org/wiki/Special:FilePath/Hudson%27s_Bay_Company_Flag.svg?width=800,,https://commons.wikimedia.org/wiki/Special:FilePath/Hudson%27s_Bay_Company_Flag.svg?width=800,,,FALSE,FALSE,"A Hudson's Bay Company Made Beaver token, the currency used throughout the fur trade network",200,VERIFIED_COMMONS_PAGE,Wikimedia Commons
LessonPlan,images,cmliiajcc0006m2u2n93x5b2b,The Hudson's Bay Company,,"https://commons.wikimedia.org/wiki/Special:FilePath/York_Factory,_Manitoba_(2017).jpg?width=800",,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/York_Factory%2C_Manitoba_%282017%29.jpg/960px-York_Factory%2C_Manitoba_%282017%29.jpg,"https://commons.wikimedia.org/wiki/Special:FilePath/York%20Factory,%20Manitoba%20(2017).jpg",,FALSE,FALSE,"York Factory, the Hudson's Bay Company's most important trading post on Hudson Bay, as it appeared in 1853",200,OK,Wikimedia Commons
LessonPlan,heroImageUrl,cmliiajcg0007m2u2po4lyhcw,David Thompson: Master Mapmaker,,https://commons.wikimedia.org/wiki/Special:FilePath/David_Thompson_(explorer).jpg?width=800,,https://commons.wikimedia.org/wiki/Special:FilePath/David_Thompson_(explorer).jpg?width=800,,,TRUE,TRUE,,200,VERIFIED_COMMONS_SEARCH,
LessonPlan,images,cmliiajcg0007m2u2po4lyhcw,David Thompson: Master Mapmaker,,https://commons.wikimedia.org/wiki/Special:FilePath/1814ThompsonMap.jpg?width=800,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/1814ThompsonMap.jpg&width=800,,,FALSE,FALSE,"David Thompson's Great Map of 1814, showing western North America from Hudson Bay to the Pacific Ocean",200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons
LessonPlan,images,cmliiajcg0007m2u2po4lyhcw,David Thompson: Master Mapmaker,,https://commons.wikimedia.org/wiki/Special:FilePath/Howse_Pass.jpg?width=800,,https://commons.wikimedia.org/wiki/Special:FilePath/Howse_Pass.jpg?width=800,,,FALSE,FALSE,"Howse Pass in the Rocky Mountains, the route Thompson used for his first crossing in 1807",429,RATE_LIMITED,Wikimedia Commons
LessonPlan,heroImageUrl,cmliiajcj0008m2u2gtcpor3y,The Pemmican Trail,,https://commons.wikimedia.org/wiki/Special:FilePath/Kane_Assiniboine_hunting_buffalo.jpg?width=800,,https://commons.wikimedia.org/wiki/Special:FilePath/Kane_Assiniboine_hunting_buffalo.jpg?width=800,,,TRUE,TRUE,,200,VERIFIED_COMMONS_PAGE,
LessonPlan,images,cmliiajcj0008m2u2gtcpor3y,The Pemmican Trail,,https://commons.wikimedia.org/wiki/Special:FilePath/Kane_Assiniboine_hunting_buffalo.jpg?width=800,,https://commons.wikimedia.org/wiki/Special:FilePath/Kane_Assiniboine_hunting_buffalo.jpg?width=800,,,FALSE,FALSE,"Metis hunters pursuing buffalo on the prairies, the foundation of pemmican production",200,VERIFIED_COMMONS_PAGE,Wikimedia Commons
LessonPlan,images,cmliiajcj0008m2u2gtcpor3y,The Pemmican Trail,,https://commons.wikimedia.org/wiki/Special:FilePath/Pemmican.jpg?width=800,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Pemmican.jpg&width=800,,,FALSE,FALSE,"Traditional pemmican made from dried meat, fat, and berries - the food that powered the fur trade",429,RATE_LIMITED,Wikimedia Commons
LessonPlan,heroImageUrl,cmliiajcm0009m2u2xpwxzc17,Forts of the Fur Trade,,https://commons.wikimedia.org/wiki/Special:FilePath/Fort_William_Ontario.JPG?width=800,,https://commons.wikimedia.org/wiki/Special:FilePath/Fort_William_Ontario.JPG?width=800,,,TRUE,TRUE,,200,VERIFIED_COMMONS_PAGE,
LessonPlan,images,cmliiajcm0009m2u2xpwxzc17,Forts of the Fur Trade,,"https://commons.wikimedia.org/wiki/Special:FilePath/Lower_Fort_Garry,_St._Andrews_(410226)_(9444702532).jpg?width=800",,"https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Lower_Fort_Garry,_St._Andrews_(410226)_(9444702532).jpg&width=800",,,FALSE,FALSE,"Lower Fort Garry, the only intact stone fort from the fur trade era, near modern Winnipeg",429,RATE_LIMITED,Wikimedia Commons
LessonPlan,images,cmliiajcm0009m2u2xpwxzc17,Forts of the Fur Trade,,"https://commons.wikimedia.org/wiki/Special:FilePath/York_Factory,_Manitoba_(2017).jpg?width=800",,"https://commons.wikimedia.org/wiki/Special:FilePath/York_Factory,_Manitoba_(2017).jpg?width=800",,,FALSE,FALSE,"York Factory on Hudson Bay, the great HBC depot that received annual supply ships from England",200,VERIFIED_COMMONS_PAGE,Wikimedia Commons
LessonPlan,heroImageUrl,cmliiajcq000am2u2h58ck1el,The Red River Cart,,https://commons.wikimedia.org/wiki/Special:FilePath/Red_River_cart_Pembina_Hall.jpg?width=800,,https://commons.wikimedia.org/wiki/Special:FilePath/Red_River_cart_Pembina_Hall.jpg?width=800,,,TRUE,TRUE,,200,VERIFIED_COMMONS_PAGE,
LessonPlan,images,cmliiajcq000am2u2h58ck1el,The Red River Cart,,https://commons.wikimedia.org/wiki/Special:FilePath/Red_River_Cart.jpg?width=800,,https://commons.wikimedia.org/wiki/Special:FilePath/Red_River_Cart.jpg?width=800,,,FALSE,FALSE,A preserved Red River cart showing the distinctive large wooden wheels and all-wood construction,429,RATE_LIMITED,Wikimedia Commons
LessonPlan,images,cmliiajcq000am2u2h58ck1el,The Red River Cart,,https://commons.wikimedia.org/wiki/Special:FilePath/Red_River_cart_Pembina_Hall.jpg?width=800,,https://commons.wikimedia.org/wiki/Special:FilePath/Red_River_cart_Pembina_Hall.jpg?width=800,,,FALSE,FALSE,Map showing the major Red River cart trails connecting settlements across the prairies,200,VERIFIED_COMMONS_PAGE,Wikimedia Commons
LessonPlan,heroImageUrl,cmliiajd3000bm2u2ya9gqld7,The Great Rivalry: HBC vs NWC,,https://commons.wikimedia.org/wiki/Special:FilePath/The_Battle_of_Seven_Oaks.jpg?width=800,,https://commons.wikimedia.org/wiki/Special:FilePath/The_Battle_of_Seven_Oaks.jpg?width=800,,,TRUE,TRUE,,200,VERIFIED_COMMONS_PAGE,
LessonPlan,images,cmliiajd3000bm2u2ya9gqld7,The Great Rivalry: HBC vs NWC,,https://commons.wikimedia.org/wiki/Special:FilePath/North_West_Company_-_Coat_Of_Arms.jpg?width=800,,https://commons.wikimedia.org/wiki/Special:FilePath/North_West_Company_-_Coat_Of_Arms.jpg?width=800,,,FALSE,FALSE,"The North West Company coat of arms, symbolizing the Montreal-based traders who challenged HBC dominance",429,RATE_LIMITED,Wikimedia Commons
LessonPlan,images,cmliiajd3000bm2u2ya9gqld7,The Great Rivalry: HBC vs NWC,,https://commons.wikimedia.org/wiki/Special:FilePath/Ruperts_land.svg?width=800,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Ruperts_land.svg&width=800,,,FALSE,FALSE,"Map showing Rupert's Land, the vast HBC territory that the North West Company aggressively penetrated",429,RATE_LIMITED,Wikimedia Commons
LessonPlan,heroImageUrl,cmliiajd7000cm2u2r8ta6amg,Indigenous Perspectives on European Contact,,https://commons.wikimedia.org/wiki/Special:FilePath/Alfred_Jacob_Miller_-_The_Trapper%27s_Bride_-_Walters_37194012.jpg?width=800,,https://commons.wikimedia.org/wiki/Special:FilePath/Alfred_Jacob_Miller_-_The_Trapper%27s_Bride_-_Walters_37194012.jpg?width=800,,,TRUE,TRUE,,200,REPAIRED_URL_VERIFIED_SEARCH,Wikimedia Commons
LessonPlan,images,cmliiajd7000cm2u2r8ta6amg,Indigenous Perspectives on European Contact,,https://commons.wikimedia.org/wiki/Special:FilePath/Am%C3%A9rique_-_(Carte_de_l'Am%C3%A9rique_septentrionale_et_m%C3%A9ridionale)_-_btv1b55000393w.jpg?width=800,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Am%C3%A9rique_-_(Carte_de_l%27Am%C3%A9rique_septentrionale_et_m%C3%A9ridionale)_-_btv1b55000393w.jpg&width=800,,,FALSE,FALSE,Early map of North America showing the vast territories where Indigenous trade networks operated long before European contact,429,RATE_LIMITED,Wikimedia Commons
LessonPlan,images,cmliiajd7000cm2u2r8ta6amg,Indigenous Perspectives on European Contact,,https://commons.wikimedia.org/wiki/Special:FilePath/Chief_Crowfoot.jpg?width=800,,https://commons.wikimedia.org/wiki/Special:FilePath/Chief_Crowfoot.jpg?width=800,,,FALSE,FALSE,"Memorial plaque honoring Thanadelthur, the Chipewyan woman who brokered peace between her people and the Cree, enabling HBC expansion",200,VERIFIED_COMMONS_OPEN,Wikimedia Commons
LessonPlan,heroImageUrl,cmliiajda000dm2u233io4qsk,The Northwest Passage: Dreams and Disasters,,https://commons.wikimedia.org/wiki/Special:FilePath/HMS_Erebus_and_Terror_in_the_Antarctic_by_John_Wilson_Carmichael.jpg?width=800,,https://commons.wikimedia.org/wiki/Special:FilePath/HMS_Erebus_and_Terror_in_the_Antarctic_by_John_Wilson_Carmichael.jpg?width=800,,,TRUE,TRUE,,200,VERIFIED_COMMONS_PAGE,
LessonPlan,images,cmliiajda000dm2u233io4qsk,The Northwest Passage: Dreams and Disasters,,https://commons.wikimedia.org/wiki/Special:FilePath/HMS_Erebus_and_Terror_-_ILN_1845.jpg?width=800,,https://commons.wikimedia.org/wiki/Special:FilePath/HMS_Erebus_and_Terror_-_ILN_1845.jpg?width=800,,,FALSE,FALSE,"HMS Erebus and Terror, the ill-fated ships of the Franklin expedition that became trapped in Arctic ice in 1845",429,RATE_LIMITED,Wikimedia Commons
LessonPlan,images,cmliiajda000dm2u233io4qsk,The Northwest Passage: Dreams and Disasters,,https://commons.wikimedia.org/wiki/Special:FilePath/John_Rae_%28explorer%29.jpg?width=800,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/John_Rae_(explorer).jpg&width=800,,,FALSE,FALSE,"Dr. John Rae, the Scottish explorer who discovered the fate of the Franklin expedition through Inuit testimony",429,RATE_LIMITED,Wikimedia Commons
LessonPlan,heroImageUrl,cmliiajde000em2u2hdx1wen2,Country Marriages and Metis Identity,,https://commons.wikimedia.org/wiki/Special:FilePath/Kane_Assiniboine_hunting_buffalo.jpg?width=800,,https://commons.wikimedia.org/wiki/Special:FilePath/Kane_Assiniboine_hunting_buffalo.jpg?width=800,,,TRUE,TRUE,,200,VERIFIED_COMMONS_PAGE,
LessonPlan,images,cmliiajde000em2u2hdx1wen2,Country Marriages and Metis Identity,,https://commons.wikimedia.org/wiki/Special:FilePath/Louis_Riel.jpg?width=800,,https://commons.wikimedia.org/wiki/Special:FilePath/Louis_Riel.jpg?width=800,,,FALSE,FALSE,"Louis Riel, the father of Manitoba and champion of Metis rights, whose leadership defined the Metis struggle for recognition",200,VERIFIED_COMMONS_OPEN,Wikimedia Commons
LessonPlan,images,cmliiajde000em2u2hdx1wen2,Country Marriages and Metis Identity,,https://commons.wikimedia.org/wiki/Special:FilePath/M%C3%A9tis_and_Red_River_carts.jpg?width=800,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/M%C3%A9tis_and_Red_River_carts.jpg&width=800,,,FALSE,FALSE,"Red River carts, a Metis innovation that became an iconic symbol of Metis culture and the buffalo hunt economy",429,RATE_LIMITED,Wikimedia Commons
LessonPlan,heroImageUrl,cmliiajdk000fm2u2maena1rg,The Economics of Empire: Mercantilism and the Fur Trade,,https://commons.wikimedia.org/wiki/Special:FilePath/Hudson%27s_Bay_Company_Flag.svg?width=800,,https://commons.wikimedia.org/wiki/Special:FilePath/Hudson%27s_Bay_Company_Flag.svg?width=800,,,TRUE,TRUE,,200,VERIFIED_COMMONS_PAGE,
LessonPlan,images,cmliiajdk000fm2u2maena1rg,The Economics of Empire: Mercantilism and the Fur Trade,,https://commons.wikimedia.org/wiki/Special:FilePath/Chapeaux_en_peau_de_castor.jpg?width=800,,https://commons.wikimedia.org/wiki/Special:FilePath/Chapeaux_en_peau_de_castor.jpg?width=800,,,FALSE,FALSE,"A gentleman's beaver felt hat from circa 1790, the luxury item that drove the North American fur trade for two centuries",429,RATE_LIMITED,Wikimedia Commons
LessonPlan,images,cmliiajdk000fm2u2maena1rg,The Economics of Empire: Mercantilism and the Fur Trade,,"https://commons.wikimedia.org/wiki/Special:FilePath/European_Beaver_(Castor_fiber),_near_Blairgowrie_-_geograph.org.uk_-_3616615.jpg?width=800",,"https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/European_Beaver_(Castor_fiber),_near_Blairgowrie_-_geograph.org.uk_-_3616615.jpg&width=800",,,FALSE,FALSE,"The European beaver (Castor fiber), whose North American cousin's underfur drove the entire transatlantic fur trade economy",429,RATE_LIMITED,Wikimedia Commons
LessonPlan,heroImageUrl,cmliiajdm000gm2u29djof743,Historiography of the Fur Trade,,"https://commons.wikimedia.org/wiki/Special:FilePath/The_Fur_Trade_in_Canada,_by_Harold_A._Innis_1930,_edition_1973.jpg?width=800",,"https://commons.wikimedia.org/wiki/Special:FilePath/The_Fur_Trade_in_Canada,_by_Harold_A._Innis_1930,_edition_1973.jpg?width=800",,,TRUE,TRUE,,200,VERIFIED_COMMONS_PAGE,
LessonPlan,images,cmliiajdm000gm2u29djof743,Historiography of the Fur Trade,,https://commons.wikimedia.org/wiki/Special:FilePath/Champlain's_map_of_New_France_1632_(NYPL_b20643233-5476419).jpg?width=800,,https://commons.wikimedia.org/wiki/Special:FilePath/Champlain's_map_of_New_France_1632_(NYPL_b20643233-5476419).jpg?width=800,,,FALSE,FALSE,"Samuel de Champlain's 1632 map of New France, representing the early triumphalist narrative of European exploration and discovery",429,RATE_LIMITED,Wikimedia Commons
LessonPlan,images,cmliiajdm000gm2u29djof743,Historiography of the Fur Trade,,https://commons.wikimedia.org/wiki/Special:FilePath/Harold_Innis_public-domain_library_archives-canada.jpg?width=800,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Harold_Innis_public-domain_library_archives-canada.jpg&width=800,,,FALSE,FALSE,"Harold Innis, the Canadian economist whose 1930 book 'The Fur Trade in Canada' revolutionized how scholars understood the economic foundations of Canadian history",429,RATE_LIMITED,Wikimedia Commons
LessonPlan,heroImageUrl,cmliiajdp000hm2u2p97957m6,Indigenous Sovereignty and Treaty Rights,,https://commons.wikimedia.org/wiki/Special:FilePath/Numbered-Treaties-Map.svg?width=800,,https://commons.wikimedia.org/wiki/Special:FilePath/Numbered-Treaties-Map.svg?width=800,,,TRUE,TRUE,,200,VERIFIED_COMMONS_PAGE,
LessonPlan,images,cmliiajdp000hm2u2p97957m6,Indigenous Sovereignty and Treaty Rights,,https://commons.wikimedia.org/wiki/Special:FilePath/Chief_Crowfoot.jpg?width=800,,https://commons.wikimedia.org/wiki/Special:FilePath/Chief_Crowfoot.jpg?width=800,,,FALSE,FALSE,Chief Crowfoot of the Siksika Nation with family members; Crowfoot was a key negotiator of Treaty 7 in 1877,200,VERIFIED_COMMONS_OPEN,Wikimedia Commons
LessonPlan,images,cmliiajdp000hm2u2p97957m6,Indigenous Sovereignty and Treaty Rights,,https://commons.wikimedia.org/wiki/Special:FilePath/Map_of_territorial_growth_1775.svg?width=800,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Map_of_territorial_growth_1775.svg&width=800,,,FALSE,FALSE,"The Royal Proclamation of 1763, which recognized Indigenous land rights and established the framework for treaty-making with First Nations",429,RATE_LIMITED,Wikimedia Commons
LessonPlan,heroImageUrl,cmliiajds000im2u2op3br5x9,Environmental Impact of the Fur Trade,,https://commons.wikimedia.org/wiki/Special:FilePath/Beaver_dam_in_Tierra_del_Fuego.jpg?width=800,,https://commons.wikimedia.org/wiki/Special:FilePath/Beaver_dam_in_Tierra_del_Fuego.jpg?width=800,,,TRUE,TRUE,,200,VERIFIED_COMMONS_PAGE,
LessonPlan,images,cmliiajds000im2u2op3br5x9,Environmental Impact of the Fur Trade,,https://commons.wikimedia.org/wiki/Special:FilePath/American_Beaver.jpg?width=800,,https://commons.wikimedia.org/wiki/Special:FilePath/American_Beaver.jpg?width=800,,,FALSE,FALSE,"The American beaver, once numbering up to 400 million, was reduced to fewer than 100,000 by intensive fur trade hunting",200,VERIFIED_COMMONS_OPEN,Wikimedia Commons
